timestamp,learning_rate,model_type,train_or_test,epoch,loss,model_parameters,uuid
2024-02-06 08:12:04.852751,0.0003,STABLE_300-SKIP_N_20,TRAIN,15,1.8311497442865834e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:12:11.149527,0.0003,STABLE_300-SKIP_N_20,TEST,15,2.149645382633582e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:13:52.916660,0.0003,STABLE_300-SKIP_N_20,TRAIN,16,1.8055365721695618e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:15:35.045702,0.0003,STABLE_300-SKIP_N_20,TRAIN,17,1.781992661999573e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:17:17.026960,0.0003,STABLE_300-SKIP_N_20,TRAIN,18,1.7609079294007228e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:18:59.051970,0.0003,STABLE_300-SKIP_N_20,TRAIN,19,1.7479376549586942e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:20:41.046296,0.0003,STABLE_300-SKIP_N_20,TRAIN,20,1.7346618163293917e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:20:47.476654,0.0003,STABLE_300-SKIP_N_20,TEST,20,1.9795635404860986e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:22:29.075755,0.0003,STABLE_300-SKIP_N_20,TRAIN,21,1.7197075376085758e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:24:11.319689,0.0003,STABLE_300-SKIP_N_20,TRAIN,22,1.7079322094249296e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:25:53.422192,0.0003,STABLE_300-SKIP_N_20,TRAIN,23,1.6780357837534635e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:27:35.318825,0.0003,STABLE_300-SKIP_N_20,TRAIN,24,1.6590649788163423e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:29:17.294829,0.0003,STABLE_300-SKIP_N_20,TRAIN,25,1.6421048974776101e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:29:23.639189,0.0003,STABLE_300-SKIP_N_20,TEST,25,2.0375061863903515e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:31:05.840885,0.0003,STABLE_300-SKIP_N_20,TRAIN,26,1.6205539113959546e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:32:48.016090,0.0003,STABLE_300-SKIP_N_20,TRAIN,27,1.605792844049442e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:34:29.943892,0.0003,STABLE_300-SKIP_N_20,TRAIN,28,1.5970798037591885e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:36:11.906755,0.0003,STABLE_300-SKIP_N_20,TRAIN,29,1.5888477947434536e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
2024-02-06 08:37:53.722407,0.0003,STABLE_300-SKIP_N_20,TRAIN,30,1.5758370253363375e-06,skip_20_LR_0.0003_LAYERSIZE_300,b4649fe9-8a93-4031-b239-eb3227285090
